"date","commodity","country","district","grade","price_type","price_lkr_per_kg","currency","unit","market_level","frequency","source","source_url"
"2026-03-17","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Colombo","Grade 1","average","1913.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2075.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Galle","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Galle","Grade 1","average","1988.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Matara","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Matara","Grade 1","average","2031.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","National","Grade 1","highest","2300.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","National","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","National","Grade 2","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-17","black_pepper","Sri Lanka","National","Grade 2","average","1865.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kandy","Grade 1","average","2012.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Matale","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Matale","Grade 1","average","2013.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1883.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2016.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2030.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1960.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Badulla","Grade 1","average","2084.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Colombo","Grade 1","average","1938.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1990.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Galle","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Galle","Grade 1","average","1975.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Matara","Grade 1","highest","2070.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Matara","Grade 1","average","2027.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2076.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","National","Grade 1","average","2015.07","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","National","Grade 2","highest","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-10","black_pepper","Sri Lanka","National","Grade 2","average","1880.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kandy","Grade 1","average","2029.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kandy","Grade 2","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Matale","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Matale","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1943.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2066.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2020.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Badulla","Grade 1","average","2079.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2067.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Colombo","Grade 1","average","1888.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2075.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Galle","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Galle","Grade 1","average","1925.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Matara","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Matara","Grade 1","average","2034.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2067.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2026-03-03","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
